market_id,resolution,resolution_binary,volume,category,closed_time,price_t0,price_t1d,price_t7d,price_t30d
253102,No,0,550.0,,2023-11-16 12:03:18+00,0.405,,,
253103,Yes,1,57090.867017,,2023-11-20 19:17:42+00,0.9945,0.265,,
253104,No,0,8536.782337999999,,2023-11-20 19:17:50+00,0.005,0.14,,
253105,Yes,1,59593.977977,,2023-11-24 18:01:41+00,0.785,0.56,0.385,
253106,Yes,1,30123.783481,,2023-12-01 18:17:49+00,0.85,0.77,0.515,
253107,No,0,71412.14683700001,,2023-12-01 02:32:48+00,0.025,0.088,0.28,
253109,Yes,1,27464.278757,,2023-11-22 02:47:08+00,0.62,0.52,,
253110,No,0,6012.777126999999,,2023-11-23 05:32:17+00,0.0105,0.28,,
253111,No,0,4123.8715329999995,,2023-11-23 06:02:09+00,0.025,0.06,,
253112,No,0,11252.450635,,2023-11-23 05:32:27+00,0.195,0.175,,
253113,Yes,1,31040.068634,,2023-11-23 05:32:07+00,0.8795,0.515,,
253115,No,0,2670.44459,,2024-01-01 07:03:13+00,0.0015,0.0015,0.0015,0.0125
253116,No,0,0.0,,2023-11-19 05:33:11+00,0.5,0.5,,
253117,No,0,48795.749926000004,,2023-12-01 07:07:54+00,0.003,0.003,0.005,
253118,Yes,1,3140.944544,,2023-11-18 04:48:26+00,0.99,,,
253119,Yes,1,6746.443273999999,,2023-11-30 03:45:22+00,0.9905,0.9905,0.987,
253121,No,0,31244.106826,,2023-12-01 07:03:08+00,0.0055,0.0045,0.005,
253122,No,0,14431.393188000002,,2024-01-01 07:15:09+00,0.071,0.072,0.072,0.08
253123,No,0,37391.747571,,2023-12-01 07:15:08+00,0.015,0.016,0.017,
253124,No,0,58566.339433,,2023-11-25 07:01:50+00,0.001,0.007,,
253125,No,0,25005.000699,,2024-01-01 07:00:57+00,0.0005,0.0005,0.0255,0.0505
253126,Yes,1,49351.993319999994,,2024-01-03 02:15:28+00,0.9995,0.975,0.9595,0.9
253127,Yes,1,381074.951034,,2023-11-30 03:30:29+00,0.9775,0.979,0.9775,
253165,No,0,85478.678301,,2023-11-25 02:02:35+00,0.016,0.1075,,
253166,No,0,31047.954147,,2023-11-27 07:47:22+00,0.001,0.003,,
253168,Yes,1,2417.37909,,2024-01-01 07:04:47+00,0.975,0.975,0.932,0.845
253169,Yes,1,23457.139497,,2023-11-21 23:03:21+00,0.2,,,
253171,No,0,31479.095911000004,,2023-11-25 07:02:44+00,0.0005,0.0025,,
253173,No,0,12373.810023,,2024-01-01 07:21:43+00,0.0025,0.0025,0.006,0.0125
253190,No,0,51890.272251,,2023-11-22 06:48:42+00,0.0005,,,
253194,No,0,114062.41934,,2023-11-28 02:43:51+00,0.001,0.001,,
253195,Yes,1,16683.438674,,2023-11-28 02:43:39+00,0.999,0.61,,
253196,No,0,15030.861264,,2023-12-01 07:01:18+00,0.1155,0.0135,0.075,
253197,No,0,6435.4926,,2023-12-01 07:01:28+00,0.0005,0.017,0.065,
253198,No,0,3633.648176,,2024-06-01 06:40:17+00,0.1245,0.125,0.0505,0.645
253199,No,0,12364.700823,,2024-06-01 06:40:11+00,0.0955,0.0185,0.099,0.885
253201,Yes,1,34586.851943999995,,2023-11-28 07:47:24+00,0.995,0.956,,
253202,No,0,161523.23640599998,,2024-03-01 08:01:59+00,0.495,0.4955,0.0245,0.045
253203,No,0,44696.985923,,2023-12-08 07:03:53+00,0.038,0.038,0.0145,
253204,No,0,14394.401225,,2024-02-02 07:01:46+00,0.0005,0.0005,0.0105,0.017
253205,No,0,29952.34785,,2023-12-01 07:16:36+00,0.76,0.81,,
253206,Yes,1,32998.699335,,2024-02-21 23:00:21+00,0.995,0.715,0.36,0.425
253207,No,0,46349.215288,,2024-01-01 07:32:25+00,0.0445,0.04,0.135,0.595
253208,No,0,11742.333869,,2024-01-01 07:15:43+00,0.005,0.005,0.0195,0.0305
253209,No,0,275764.313144,,2024-08-01 02:27:02+00,0.0065,0.0165,0.0565,0.0715
253210,Yes,1,5118.820186,,2024-01-03 04:16:37+00,0.9965,0.9965,0.9995,
253211,No,0,7058.260865,,2024-01-03 04:15:37+00,0.015,0.0145,0.005,
253216,Yes,1,66332.93611400001,,2023-12-04 20:15:37+00,0.982,0.5,,
253217,No,0,6803.218086000001,,2023-12-11 16:15:13+00,0.0045,0.0045,0.11,
253218,No,0,1512.166445,,2024-01-01 07:17:09+00,0.155,0.155,0.16,0.5
253219,Yes,1,10561.81166,,2023-12-19 01:04:34+00,0.95,0.065,0.19,
253220,No,0,620031.711163,,2024-01-13 14:47:07+00,0.105,0.145,0.125,0.125
253221,No,0,1356952.124012,,2024-01-13 14:45:51+00,0.145,0.16,0.16,0.17
253222,No,0,9447.274628,,2023-12-01 07:16:52+00,0.375,0.475,,
253223,No,0,2850.700157,,2024-01-01 07:21:27+00,0.0165,0.018,0.0165,0.012
253230,No,0,6998.017229,,2024-01-01 07:22:01+00,0.027,0.027,0.027,0.019
253231,No,0,5021.199372,,2023-12-16 07:07:31+00,0.25,0.25,0.0145,
253232,No,0,1078101.791095,,2024-11-06 19:02:33+00,0.0075,0.017,0.022,0.0115
253233,No,0,7489.035411,,2024-04-01 06:47:35+00,0.0505,0.0505,0.0505,0.0495
253234,Yes,1,15281.99988,,2024-07-01 19:02:23+00,0.505,0.505,0.505,0.505
253235,Yes,1,21162.479945,,2023-12-13 11:07:22+00,0.14,0.14,0.11,
253236,No,0,68071.201002,,2024-01-01 07:15:31+00,0.0425,0.044,0.0215,0.11
253237,Yes,1,32634.833069,,2023-12-06 15:00:43+00,0.2175,0.24,,
253239,Yes,1,1022.8445320000001,,2023-12-11 16:15:41+00,0.805,0.795,0.51,
253241,No,0,2703.991728,,2023-12-16 07:05:17+00,0.5005,0.5005,0.5005,
253242,No,0,7311.887402,,2024-07-01 08:23:54+00,0.035,0.0425,0.045,0.085
253243,No,0,21950.133071,,2024-07-01 08:28:48+00,0.005,0.0145,0.023,0.0405
253245,No,0,200703.248948,,2024-07-01 06:05:36+00,0.0025,0.003,0.009,0.11
253246,No,0,139682.019306,,2024-05-01 06:30:51+00,0.0005,0.0095,0.0175,0.24
253247,No,0,102611.70383,,2024-05-01 06:31:01+00,0.0005,0.0175,0.075,0.46
253248,No,0,29950.982287,,2024-05-01 06:25:39+00,0.0005,0.0095,0.014,0.13
253249,No,0,108133.396379,,2024-05-01 06:05:25+00,0.002,0.01,0.0875,0.255
253250,Yes,1,4394.302513,,2023-12-06 18:31:02+00,0.545,0.54,,
253251,No,0,21561.286602,,2024-01-01 00:46:41+00,0.005,0.0055,0.05,0.03
253252,No,0,44345.956617,,2024-01-01 07:45:25+00,0.005,0.02,0.21,0.345
253253,No,0,8999.367444,,2024-01-01 08:31:42+00,0.015,0.015,0.11,0.24
253254,Yes,1,12622418.419238001,,2024-01-10 23:47:24+00,0.85,0.85,0.88,0.82
253256,No,0,17762.664317000002,,2024-03-02 07:17:46+00,0.5005,0.511,0.5,0.5
253257,No,0,7930.874124999999,,2024-03-02 07:03:30+00,0.065,0.0505,0.0505,0.07
253259,No,0,10763.686362,,2024-05-02 06:05:32+00,0.02,0.4945,0.4945,0.495
253260,No,0,338289.914265,,2025-01-01 08:08:04+00,0.016,0.0335,0.3285,0.3005
253261,Yes,1,2717.304938,,2023-12-05 19:46:25+00,0.47,,,
253263,No,0,119284.056301,,2023-12-06 01:46:09+00,0.0005,0.036,,
253265,No,0,11030.802991,,2024-01-01 07:47:54+00,0.0115,0.0115,0.0165,
253266,No,0,3920.103936,,2024-01-01 07:18:15+00,0.01,0.01,0.014,
253267,No,0,2935.322161,,2024-02-01 07:18:15+00,0.02,0.02,0.245,0.011
253268,Yes,1,79976.828949,,2024-01-01 07:16:07+00,0.9805,0.975,0.955,
253269,No,0,8061.851626,,2024-01-01 07:02:03+00,0.01,0.484,0.015,
253272,Yes,1,4389.073437,,2023-12-09 22:40:08+00,0.7625,0.663,,
253273,No,0,2976.1461769999996,,2024-02-01 07:18:27+00,0.025,0.075,0.25,0.12
253275,No,0,15998.325700000001,,2024-01-01 07:25:31+00,0.0005,0.021,0.014,
253276,No,0,130622.776424,,2024-01-01 07:21:51+00,0.0045,0.0095,0.07,
253277,No,0,13728.193713,,2024-03-01 13:45:34+00,0.11,0.11,0.11,0.11
253279,No,0,36884.27063,,2024-01-13 17:16:55+00,0.16,0.34,0.2,0.2
253280,Yes,1,3773.809138,,2023-12-07 08:01:37+00,0.84,,,
253281,Yes,1,3348.22222,,2023-12-07 08:01:47+00,0.88,,,
253282,Yes,1,3291.304949,,2023-12-13 17:31:18+00,0.99,0.475,,
253283,No,0,23276.616198,,2024-02-05 03:32:16+00,0.0085,0.0085,0.0325,0.161
253284,No,0,32395.641714999998,,2024-01-01 07:23:32+00,0.015,0.016,0.02,
253285,No,0,38733.934098,,2024-03-01 07:16:20+00,0.0195,0.0195,0.022,0.026
253286,Yes,1,22680.151741,,2023-12-07 10:31:46+00,0.775,,,
253287,Yes,1,1947.6633319999999,,2023-12-07 08:02:09+00,0.945,,,
253288,Yes,1,788.882346,,2023-12-07 08:31:49+00,0.83,,,
253289,Yes,1,4222.325371,,2023-12-07 13:01:46+00,0.535,,,
253290,Yes,1,1915.742632,,2023-12-07 10:46:59+00,0.165,,,
253291,No,0,1224.21964,,2023-12-07 10:46:49+00,0.195,,,
253292,No,0,2020.5583080000001,,2023-12-07 10:47:09+00,0.27,,,
253293,No,0,2234.0,,2023-12-06 15:01:55+00,0.0775,,,
253294,Yes,1,68884.155585,,2024-01-01 07:18:07+00,0.9565,0.9565,0.882,
253295,Yes,1,31684.963466,,2024-01-01 07:16:29+00,0.9965,0.996,0.9885,
253296,No,0,59131.660398,,2023-12-12 21:46:12+00,0.1545,0.105,,
253297,No,0,2328.739129,,2023-12-07 14:31:47+00,0.185,,,
253298,Yes,1,29516.280412,,2023-12-12 22:01:20+00,0.8745,0.8485,,
253299,No,0,1608415.69825,,2024-05-02 06:01:04+00,0.0005,0.0075,0.0175,0.065
253313,No,0,5443.319226,,2023-12-08 02:46:55+00,0.04,0.49,,
253314,No,0,3935.473067,,2024-02-04 01:01:57+00,0.045,0.045,0.055,0.07
253315,No,0,8946.123999,,2024-02-01 08:48:20+00,0.33,0.33,0.125,0.5
253317,No,0,19127.891347,,2024-01-23 21:17:30+00,0.8,0.81,0.65,0.705
253334,Yes,1,22743.751944,,2024-07-02 06:18:08+00,0.5,0.5,0.565,0.5
253335,Yes,1,2738.297332,,2024-03-29 21:54:05+00,0.98,0.854,0.8195,0.855
253336,Yes,1,16200.0,,2024-03-15 04:43:35+00,0.9,0.9,0.5,0.5
253338,Yes,1,20586.643672000002,,2023-12-14 18:31:34+00,0.9945,0.935,,
253339,No,0,26565.916421,,2024-01-01 07:22:15+00,0.0045,0.0095,0.0345,
253341,Yes,1,10640.348551,,2023-12-11 16:19:09+00,0.9995,0.94,,
253353,No,0,43953.492048,,2023-12-12 04:17:10+00,0.0045,0.0045,,
253354,No,0,11998.784614,,2024-03-01 07:34:25+00,0.24,0.24,0.245,0.175
253355,No,0,32310.116243999997,,2024-03-01 07:18:04+00,0.065,0.065,0.0125,0.035
253356,No,0,17077.148495,,2024-01-01 07:19:19+00,0.035,0.035,0.04,
253358,Yes,1,172813.334139,,2024-04-01 06:06:06+00,0.9995,0.9985,0.9935,0.9755
253359,No,0,38651.347089999996,,2024-02-01 07:02:47+00,0.005,0.005,0.005,0.0155
253361,Yes,1,11073.89907,,2024-01-31 21:03:24+00,0.9925,0.991,0.925,0.745
253363,No,0,13148.333332,,2024-01-31 21:15:18+00,0.002,0.003,0.005,0.035
253364,No,0,58887.595421000005,,2024-01-31 21:01:24+00,0.0075,0.008,0.0225,0.017
253365,No,0,6039.473483,,2024-02-01 09:15:36+00,0.025,0.05,0.05,0.25
253366,Yes,1,33645.904626999996,,2023-12-13 03:02:11+00,0.983,0.11,,
253368,No,0,70542.156823,,2024-02-01 07:03:31+00,0.012,0.012,0.003,0.0175
253370,No,0,26352.59921,,2023-12-16 10:01:52+00,0.031,0.24,,
